8846,BG-101,V001,Apex Industrial Supplies,INV-108846,2026-08-08,2026-05-22,37245.00,10428.60,26816.40,Partially Paid
8847,BG-104,V011,Prime Materials Inc.,INV-108847,2026-02-15,2026-05-29,30322.00,30322.00,0.00,Paid
8848,BG-102,V002,BlueLine Logistics,INV-108848,2025-08-20,2025-09-26,64178.00,24387.64,39790.36,Partially Paid
8849,BG-106,V014,TechSource Partners,INV-108849,2026-02-03,2026-04-05,49252.00,17238.20,32013.80,Partially Paid
8850,BG-101,V001,Apex Industrial Supplies,INV-108850,2026-02-01,2026-03-23,32369.00,0.00,32369.00,Outstanding
8851,BG-101,V016,Vertex Manufacturing,INV-108851,2026-07-04,2026-07-30,41518.00,41518.00,0.00,Paid
8852,BG-102,V002,BlueLine Logistics,INV-108852,2025-12-31,2026-03-11,81401.00,0.00,81401.00,Outstanding
8853,BG-104,V019,Cedar Supply Group,INV-108853,2026-05-10,2025-11-08,13021.00,7291.76,5729.24,Partially Paid
8854,BG-106,V014,TechSource Partners,INV-108854,2026-03-15,2026-06-20,39645.00,16650.90,22994.10,Partially Paid
8855,BG-105,V006,Falcon Engineering,INV-108855,2025-12-09,2026-08-27,47845.00,0.00,47845.00,Outstanding
8856,BG-103,V004,Delta Office Systems,INV-108856,2025-09-06,2026-03-14,73816.00,0.00,73816.00,Outstanding
8857,BG-105,V006,Falcon Engineering,INV-108857,2026-06-23,2026-01-28,40506.00,40506.00,0.00,Paid
8858,BG-102,V017,Westfield Distribution,INV-108858,2025-12-17,2026-02-07,30214.00,30214.00,0.00,Paid
8859,BG-101,V009,Metro Equipment Co.,INV-108859,2026-06-29,2025-10-09,5277.00,0.00,5277.00,Outstanding
8860,BG-107,V018,BrightPath Analytics,INV-108860,2025-11-29,2025-12-15,80289.00,62625.42,17663.58,Partially Paid
8861,BG-104,V011,Prime Materials Inc.,INV-108861,2026-01-15,2025-11-05,62035.00,13027.35,49007.65,Partially Paid
8862,BG-102,V012,Rapid Transport Group,INV-108862,2026-02-19,2026-08-12,46036.00,46036.00,0.00,Paid
8863,BG-101,V009,Metro Equipment Co.,INV-108863,2026-03-29,2025-12-25,58694.00,0.00,58694.00,Outstanding
8864,BG-102,V002,BlueLine Logistics,INV-108864,2025-12-18,2025-11-16,60940.00,60940.00,0.00,Paid
8865,BG-106,V014,TechSource Partners,INV-108865,2025-10-10,2026-03-05,18342.00,0.00,18342.00,Outstanding
8866,BG-103,V015,United Maintenance,INV-108866,2026-07-24,2026-08-29,40534.00,0.00,40534.00,Outstanding
8867,BG-102,V012,Rapid Transport Group,INV-108867,2025-08-21,2026-08-15,37229.00,8934.96,28294.04,Partially Paid
8868,BG-101,V003,CoreTech Solutions,INV-108868,2026-06-19,2026-08-11,79254.00,18228.42,61025.58,Partially Paid
8869,BG-104,V011,Prime Materials Inc.,INV-108869,2026-04-18,2026-04-05,82663.00,0.00,82663.00,Outstanding
8870,BG-101,V001,Apex Industrial Supplies,INV-108870,2026-01-21,2026-08-03,10628.00,10628.00,0.00,Paid
8871,BG-102,V002,BlueLine Logistics,INV-108871,2026-07-28,2025-09-15,50379.00,18640.23,31738.77,Partially Paid
8872,BG-105,V006,Falcon Engineering,INV-108872,2026-03-20,2025-12-21,75280.00,75280.00,0.00,Paid
8873,BG-101,V016,Vertex Manufacturing,INV-108873,2026-03-30,2025-11-19,38723.00,0.00,38723.00,Outstanding
8874,BG-101,V001,Apex Industrial Supplies,INV-108874,2026-04-25,2026-06-21,26250.00,11287.50,14962.50,Partially Paid
8875,BG-101,V001,Apex Industrial Supplies,INV-108875,2025-10-19,2026-08-27,31320.00,0.00,31320.00,Outstanding
8876,BG-103,V007,Global Facility Services,INV-108876,2026-08-08,2026-08-19,79835.00,29538.95,50296.05,Partially Paid
8877,BG-107,V010,NorthStar Consulting,INV-108877,2025-11-30,2026-04-19,47498.00,0.00,47498.00,Outstanding
8878,BG-101,V001,Apex Industrial Supplies,INV-108878,2025-09-15,2026-01-21,27628.00,27628.00,0.00,Paid
8879,BG-107,V010,NorthStar Consulting,INV-108879,2025-08-24,2026-06-12,61962.00,0.00,61962.00,Outstanding
8880,BG-103,V007,Global Facility Services,INV-108880,2025-12-06,2025-11-30,17464.00,17464.00,0.00,Paid
8881,BG-101,V016,Vertex Manufacturing,INV-108881,2026-02-18,2026-04-27,56446.00,56446.00,0.00,Paid
8882,BG-102,V002,BlueLine Logistics,INV-108882,2026-01-21,2026-02-02,30420.00,30420.00,0.00,Paid
8883,BG-104,V005,East Coast Packaging,INV-108883,2025-12-01,2026-06-17,24644.00,24644.00,0.00,Paid
8884,BG-106,V008,Horizon IT Services,INV-108884,2026-06-22,2026-06-03,44454.00,44454.00,0.00,Paid
8885,BG-106,V014,TechSource Partners,INV-108885,2026-01-30,2026-02-27,47733.00,18138.54,29594.46,Partially Paid
8886,BG-105,V013,Summit Components,INV-108886,2026-04-30,2026-05-08,39385.00,9846.25,29538.75,Partially Paid
8887,BG-101,V009,Metro Equipment Co.,INV-108887,2026-04-09,2026-06-21,1624.00,1624.00,0.00,Paid
8888,BG-102,V012,Rapid Transport Group,INV-108888,2025-10-15,2026-05-03,76673.00,76673.00,0.00,Paid
8889,BG-107,V010,NorthStar Consulting,INV-108889,2026-06-11,2026-07-24,92362.00,92362.00,0.00,Paid
8890,BG-102,V012,Rapid Transport Group,INV-108890,2026-02-20,2026-07-21,94887.00,94887.00,0.00,Paid
8891,BG-106,V014,TechSource Partners,INV-108891,2025-09-04,2026-07-22,70350.00,55576.50,14773.50,Partially Paid
8892,BG-104,V011,Prime Materials Inc.,INV-108892,2025-11-18,2026-06-17,22290.00,4903.80,17386.20,Partially Paid
8893,BG-101,V009,Metro Equipment Co.,INV-108893,2025-11-11,2025-10-09,6975.00,0.00,6975.00,Outstanding
8894,BG-105,V013,Summit Components,INV-108894,2025-11-21,2026-06-20,10384.00,3738.24,6645.76,Partially Paid
8895,BG-104,V011,Prime Materials Inc.,INV-108895,2026-04-21,2026-06-26,71029.00,71029.00,0.00,Paid
8896,BG-107,V010,NorthStar Consulting,INV-108896,2025-10-15,2025-10-22,23241.00,9761.22,13479.78,Partially Paid
8897,BG-107,V018,BrightPath Analytics,INV-108897,2026-01-05,2026-04-16,52736.00,52736.00,0.00,Paid
8898,BG-104,V005,East Coast Packaging,INV-108898,2026-02-05,2026-01-04,36733.00,20937.81,15795.19,Partially Paid
8899,BG-106,V008,Horizon IT Services,INV-108899,2025-10-14,2025-11-21,66117.00,66117.00,0.00,Paid
8900,BG-101,V003,CoreTech Solutions,INV-108900,2026-04-13,2026-08-12,15436.00,0.00,15436.00,Outstanding
8901,BG-103,V007,Global Facility Services,INV-108901,2026-06-04,2026-03-11,89425.00,62597.50,26827.50,Partially Paid
8902,BG-104,V019,Cedar Supply Group,INV-108902,2025-10-08,2026-02-23,52552.00,0.00,52552.00,Outstanding
8903,BG-105,V013,Summit Components,INV-108903,2025-12-18,2026-01-29,94654.00,94654.00,0.00,Paid
8904,BG-104,V005,East Coast Packaging,INV-108904,2025-11-19,2025-11-18,51087.00,51087.00,0.00,Paid
8905,BG-102,V017,Westfield Distribution,INV-108905,2025-09-04,2026-08-13,83249.00,83249.00,0.00,Paid
8906,BG-103,V004,Delta Office Systems,INV-108906,2026-01-11,2026-08-22,29428.00,20599.60,8828.40,Partially Paid
8907,BG-103,V007,Global Facility Services,INV-108907,2026-01-10,2026-04-15,1791.00,0.00,1791.00,Outstanding
8908,BG-105,V013,Summit Components,INV-108908,2026-02-25,2025-09-21,1913.00,0.00,1913.00,Outstanding
8909,BG-107,V010,NorthStar Consulting,INV-108909,2026-04-02,2026-03-28,3124.00,2405.48,718.52,Partially Paid
8910,BG-107,V018,BrightPath Analytics,INV-108910,2026-03-21,2025-10-08,51913.00,51913.00,0.00,Paid
8911,BG-105,V020,IronWorks Engineering,INV-108911,2025-09-04,2025-10-31,87873.00,87873.00,0.00,Paid
8912,BG-107,V018,BrightPath Analytics,INV-108912,2026-06-22,2026-02-16,46063.00,15200.79,30862.21,Partially Paid
8913,BG-105,V020,IronWorks Engineering,INV-108913,2026-03-01,2025-12-01,21978.00,0.00,21978.00,Outstanding
8914,BG-107,V010,NorthStar Consulting,INV-108914,2026-02-07,2026-01-23,71671.00,0.00,71671.00,Outstanding
8915,BG-102,V012,Rapid Transport Group,INV-108915,2025-11-28,2025-11-14,10107.00,6569.55,3537.45,Partially Paid
8916,BG-101,V009,Metro Equipment Co.,INV-108916,2026-01-12,2026-05-16,39786.00,39786.00,0.00,Paid
8917,BG-107,V010,NorthStar Consulting,INV-108917,2026-08-12,2025-09-22,7298.00,7298.00,0.00,Paid
8918,BG-103,V015,United Maintenance,INV-108918,2026-08-06,2025-10-23,74253.00,74253.00,0.00,Paid
8919,BG-103,V004,Delta Office Systems,INV-108919,2025-11-30,2026-08-05,42481.00,15717.97,26763.03,Partially Paid
8920,BG-103,V015,United Maintenance,INV-108920,2026-01-24,2025-12-30,10899.00,0.00,10899.00,Outstanding
8921,BG-106,V008,Horizon IT Services,INV-108921,2025-08-23,2025-11-18,49107.00,49107.00,0.00,Paid
8922,BG-101,V016,Vertex Manufacturing,INV-108922,2026-04-28,2025-12-16,86709.00,86709.00,0.00,Paid
8923,BG-105,V013,Summit Components,INV-108923,2026-07-29,2026-05-10,11164.00,11164.00,0.00,Paid
8924,BG-105,V020,IronWorks Engineering,INV-108924,2026-07-04,2026-01-03,73819.00,73819.00,0.00,Paid
8925,BG-107,V010,NorthStar Consulting,INV-108925,2026-04-04,2025-12-23,89229.00,0.00,89229.00,Outstanding
8926,BG-101,V001,Apex Industrial Supplies,INV-108926,2026-07-13,2025-10-20,84228.00,36218.04,48009.96,Partially Paid
8927,BG-103,V007,Global Facility Services,INV-108927,2026-08-07,2025-10-06,18633.00,18633.00,0.00,Paid
8928,BG-105,V006,Falcon Engineering,INV-108928,2025-11-19,2026-08-20,85698.00,0.00,85698.00,Outstanding
8929,BG-101,V016,Vertex Manufacturing,INV-108929,2025-10-14,2026-03-19,43312.00,43312.00,0.00,Paid
8930,BG-101,V016,Vertex Manufacturing,INV-108930,2025-11-12,2026-02-27,53925.00,53925.00,0.00,Paid
8931,BG-107,V018,BrightPath Analytics,INV-108931,2026-07-21,2025-10-07,70189.00,22460.48,47728.52,Partially Paid
8932,BG-107,V018,BrightPath Analytics,INV-108932,2025-12-06,2026-03-23,13922.00,13922.00,0.00,Paid
8933,BG-103,V015,United Maintenance,INV-108933,2025-12-19,2026-04-10,78651.00,0.00,78651.00,Outstanding
8934,BG-102,V012,Rapid Transport Group,INV-108934,2025-10-24,2026-01-27,57268.00,0.00,57268.00,Outstanding
8935,BG-106,V014,TechSource Partners,INV-108935,2026-03-03,2025-11-09,7624.00,7624.00,0.00,Paid
8936,BG-103,V015,United Maintenance,INV-108936,2026-02-24,2025-10-01,89731.00,0.00,89731.00,Outstanding
8937,BG-101,V016,Vertex Manufacturing,INV-108937,2026-04-22,2025-12-22,26723.00,19775.02,6947.98,Partially Paid
8938,BG-101,V001,Apex Industrial Supplies,INV-108938,2026-02-14,2026-01-02,38744.00,38744.00,0.00,Paid
8939,BG-101,V001,Apex Industrial Supplies,INV-108939,2026-07-18,2025-10-15,94796.00,0.00,94796.00,Outstanding
8940,BG-104,V011,Prime Materials Inc.,INV-108940,2026-04-24,2025-10-12,80716.00,0.00,80716.00,Outstanding
8941,BG-101,V009,Metro Equipment Co.,INV-108941,2025-08-29,2026-04-30,60032.00,0.00,60032.00,Outstanding
8942,BG-105,V006,Falcon Engineering,INV-108942,2026-07-05,2026-04-14,49121.00,36349.54,12771.46,Partially Paid
8943,BG-106,V014,TechSource Partners,INV-108943,2026-04-06,2025-11-29,6822.00,1637.28,5184.72,Partially Paid
8944,BG-101,V003,CoreTech Solutions,INV-108944,2026-01-23,2025-10-03,90508.00,90508.00,0.00,Paid
8945,BG-103,V007,Global Facility Services,INV-108945,2026-07-28,2025-12-15,78341.00,78341.00,0.00,Paid
8946,BG-102,V002,BlueLine Logistics,INV-108946,2025-12-15,2026-07-10,10991.00,10991.00,0.00,Paid
8947,BG-107,V010,NorthStar Consulting,INV-108947,2025-12-15,2025-11-05,10203.00,6836.01,3366.99,Partially Paid
8948,BG-107,V018,BrightPath Analytics,INV-108948,2026-04-23,2026-01-25,81977.00,0.00,81977.00,Outstanding
8949,BG-107,V010,NorthStar Consulting,INV-108949,2026-05-31,2026-04-20,48742.00,13160.34,35581.66,Partially Paid
8950,BG-106,V008,Horizon IT Services,INV-108950,2025-12-05,2025-11-29,95249.00,0.00,95249.00,Outstanding
8951,BG-106,V014,TechSource Partners,INV-108951,2026-06-22,2026-03-14,12719.00,12719.00,0.00,Paid
8952,BG-106,V008,Horizon IT Services,INV-108952,2026-01-11,2025-10-01,86624.00,0.00,86624.00,Outstanding
8953,BG-104,V019,Cedar Supply Group,INV-108953,2025-11-11,2026-02-20,33555.00,0.00,33555.00,Outstanding
8954,BG-101,V016,Vertex Manufacturing,INV-108954,2026-08-01,2025-09-20,19431.00,15350.49,4080.51,Partially Paid
8955,BG-103,V004,Delta Office Systems,INV-108955,2026-02-05,2026-06-18,3342.00,3342.00,0.00,Paid
8956,BG-104,V011,Prime Materials Inc.,INV-108956,2025-12-29,2026-01-10,94837.00,0.00,94837.00,Outstanding
8957,BG-103,V004,Delta Office Systems,INV-108957,2026-03-15,2026-09-03,76050.00,0.00,76050.00,Outstanding
8958,BG-102,V012,Rapid Transport Group,INV-108958,2025-12-18,2025-11-25,42923.00,0.00,42923.00,Outstanding
8959,BG-107,V010,NorthStar Consulting,INV-108959,2026-01-17,2025-12-20,46550.00,46550.00,0.00,Paid
8960,BG-104,V005,East Coast Packaging,INV-108960,2025-08-24,2026-05-23,2898.00,0.00,2898.00,Outstanding
8961,BG-103,V004,Delta Office Systems,INV-108961,2025-08-31,2026-02-17,7800.00,0.00,7800.00,Outstanding
8962,BG-103,V007,Global Facility Services,INV-108962,2025-09-03,2026-05-12,14576.00,8599.84,5976.16,Partially Paid
8963,BG-105,V013,Summit Components,INV-108963,2026-05-11,2026-08-17,45962.00,34471.50,11490.50,Partially Paid
8964,BG-105,V013,Summit Components,INV-108964,2026-07-02,2026-04-30,15268.00,8092.04,7175.96,Partially Paid
8965,BG-104,V019,Cedar Supply Group,INV-108965,2025-09-19,2025-11-17,84636.00,84636.00,0.00,Paid
8966,BG-101,V003,CoreTech Solutions,INV-108966,2026-08-13,2026-04-11,71591.00,71591.00,0.00,Paid
8967,BG-104,V019,Cedar Supply Group,INV-108967,2026-08-09,2025-11-07,3398.00,0.00,3398.00,Outstanding
8968,BG-101,V003,CoreTech Solutions,INV-108968,2026-04-28,2026-03-25,8295.00,0.00,8295.00,Outstanding
8969,BG-101,V001,Apex Industrial Supplies,INV-108969,2026-07-21,2026-06-12,70733.00,43147.13,27585.87,Partially Paid
8970,BG-106,V014,TechSource Partners,INV-108970,2025-10-29,2026-03-01,36933.00,25114.44,11818.56,Partially Paid
8971,BG-105,V020,IronWorks Engineering,INV-108971,2026-06-16,2026-07-30,56996.00,0.00,56996.00,Outstanding
8972,BG-104,V005,East Coast Packaging,INV-108972,2026-07-19,2026-08-06,33351.00,0.00,33351.00,Outstanding
8973,BG-103,V004,Delta Office Systems,INV-108973,2026-04-10,2025-09-16,32678.00,32678.00,0.00,Paid
8974,BG-107,V018,BrightPath Analytics,INV-108974,2026-05-28,2025-10-10,62832.00,47752.32,15079.68,Partially Paid
8975,BG-105,V020,IronWorks Engineering,INV-108975,2026-05-27,2026-04-05,53412.00,0.00,53412.00,Outstanding
8976,BG-103,V007,Global Facility Services,INV-108976,2026-06-11,2026-07-09,63288.00,0.00,63288.00,Outstanding
8977,BG-102,V002,BlueLine Logistics,INV-108977,2025-12-01,2026-08-04,50333.00,0.00,50333.00,Outstanding
8978,BG-105,V006,Falcon Engineering,INV-108978,2026-01-15,2025-11-13,22081.00,17223.18,4857.82,Partially Paid
8979,BG-102,V017,Westfield Distribution,INV-108979,2025-08-29,2026-04-18,59546.00,0.00,59546.00,Outstanding
8980,BG-104,V019,Cedar Supply Group,INV-108980,2025-12-17,2026-05-06,14106.00,14106.00,0.00,Paid
8981,BG-103,V007,Global Facility Services,INV-108981,2025-12-11,2026-08-08,40109.00,0.00,40109.00,Outstanding
8982,BG-106,V008,Horizon IT Services,INV-108982,2025-11-22,2026-06-11,37391.00,23930.24,13460.76,Partially Paid
8983,BG-101,V009,Metro Equipment Co.,INV-108983,2026-08-07,2026-07-31,36977.00,0.00,36977.00,Outstanding
8984,BG-102,V017,Westfield Distribution,INV-108984,2025-12-26,2025-11-10,23274.00,8611.38,14662.62,Partially Paid
8985,BG-102,V012,Rapid Transport Group,INV-108985,2025-12-22,2025-09-23,21099.00,0.00,21099.00,Outstanding
8986,BG-104,V019,Cedar Supply Group,INV-108986,2026-07-19,2026-04-05,87550.00,0.00,87550.00,Outstanding
8987,BG-104,V011,Prime Materials Inc.,INV-108987,2026-03-08,2026-05-14,24006.00,0.00,24006.00,Outstanding
8988,BG-105,V020,IronWorks Engineering,INV-108988,2026-03-06,2025-10-18,77652.00,51250.32,26401.68,Partially Paid
8989,BG-104,V005,East Coast Packaging,INV-108989,2026-07-24,2025-12-06,94792.00,94792.00,0.00,Paid
8990,BG-103,V004,Delta Office Systems,INV-108990,2026-04-29,2026-08-23,84416.00,0.00,84416.00,Outstanding
8991,BG-106,V008,Horizon IT Services,INV-108991,2026-03-06,2026-06-06,32983.00,0.00,32983.00,Outstanding
8992,BG-105,V006,Falcon Engineering,INV-108992,2025-09-16,2025-11-16,27782.00,15280.10,12501.90,Partially Paid
8993,BG-104,V011,Prime Materials Inc.,INV-108993,2025-10-13,2025-10-14,90281.00,0.00,90281.00,Outstanding
8994,BG-107,V018,BrightPath Analytics,INV-108994,2025-08-27,2025-12-02,37605.00,37605.00,0.00,Paid
8995,BG-103,V015,United Maintenance,INV-108995,2026-02-06,2025-10-27,53798.00,53798.00,0.00,Paid
8996,BG-102,V002,BlueLine Logistics,INV-108996,2025-11-27,2026-06-18,85290.00,0.00,85290.00,Outstanding
8997,BG-106,V014,TechSource Partners,INV-108997,2025-09-14,2026-05-19,13244.00,13244.00,0.00,Paid
8998,BG-101,V016,Vertex Manufacturing,INV-108998,2026-05-14,2026-01-09,54805.00,19729.80,35075.20,Partially Paid
8999,BG-107,V010,NorthStar Consulting,INV-108999,2025-08-26,2025-09-19,51346.00,0.00,51346.00,Outstanding
9000,BG-107,V010,NorthStar Consulting,INV-109000,2026-03-12,2026-08-12,72091.00,0.00,72091.00,Outstanding
9001,BG-102,V002,BlueLine Logistics,INV-109001,2026-04-18,2026-03-27,79877.00,79877.00,0.00,Paid
9002,BG-105,V020,IronWorks Engineering,INV-109002,2026-03-19,2026-04-16,24424.00,7815.68,16608.32,Partially Paid
9003,BG-107,V010,NorthStar Consulting,INV-109003,2026-02-21,2025-10-23,47296.00,47296.00,0.00,Paid
9004,BG-105,V013,Summit Components,INV-109004,2026-05-24,2026-03-28,14033.00,0.00,14033.00,Outstanding
9005,BG-102,V002,BlueLine Logistics,INV-109005,2026-07-31,2026-04-25,29489.00,29489.00,0.00,Paid
9006,BG-105,V006,Falcon Engineering,INV-109006,2026-02-03,2026-02-09,72219.00,72219.00,0.00,Paid
9007,BG-105,V006,Falcon Engineering,INV-109007,2026-01-15,2025-11-14,2120.00,0.00,2120.00,Outstanding
9008,BG-106,V008,Horizon IT Services,INV-109008,2026-01-06,2026-01-30,1996.00,0.00,1996.00,Outstanding
9009,BG-103,V004,Delta Office Systems,INV-109009,2026-06-12,2026-06-04,48062.00,48062.00,0.00,Paid
9010,BG-105,V020,IronWorks Engineering,INV-109010,2025-09-17,2026-05-10,25631.00,0.00,25631.00,Outstanding
9011,BG-104,V011,Prime Materials Inc.,INV-109011,2025-12-15,2026-03-04,13041.00,0.00,13041.00,Outstanding
9012,BG-106,V008,Horizon IT Services,INV-109012,2026-02-08,2026-01-15,53600.00,53600.00,0.00,Paid
9013,BG-102,V017,Westfield Distribution,INV-109013,2026-05-02,2025-10-23,18165.00,0.00,18165.00,Outstanding
9014,BG-104,V011,Prime Materials Inc.,INV-109014,2025-09-16,2025-10-15,7442.00,7442.00,0.00,Paid
9015,BG-101,V009,Metro Equipment Co.,INV-109015,2026-02-07,2026-08-12,24734.00,16077.10,8656.90,Partially Paid
9016,BG-105,V020,IronWorks Engineering,INV-109016,2026-04-08,2026-01-01,4100.00,0.00,4100.00,Outstanding
9017,BG-101,V001,Apex Industrial Supplies,INV-109017,2025-10-29,2026-05-02,81148.00,0.00,81148.00,Outstanding
9018,BG-101,V016,Vertex Manufacturing,INV-109018,2026-05-24,2026-05-24,31598.00,12639.20,18958.80,Partially Paid
9019,BG-102,V017,Westfield Distribution,INV-109019,2025-09-16,2026-03-07,70279.00,70279.00,0.00,Paid
9020,BG-106,V008,Horizon IT Services,INV-109020,2026-04-06,2026-07-04,30347.00,0.00,30347.00,Outstanding
9021,BG-106,V014,TechSource Partners,INV-109021,2026-08-07,2025-09-21,26564.00,0.00,26564.00,Outstanding
9022,BG-102,V017,Westfield Distribution,INV-109022,2025-10-12,2025-11-04,64844.00,0.00,64844.00,Outstanding
9023,BG-101,V009,Metro Equipment Co.,INV-109023,2026-05-22,2026-06-09,15051.00,15051.00,0.00,Paid
9024,BG-107,V018,BrightPath Analytics,INV-109024,2026-04-30,2026-03-22,51899.00,31658.39,20240.61,Partially Paid
9025,BG-107,V010,NorthStar Consulting,INV-109025,2025-11-02,2026-06-12,18806.00,0.00,18806.00,Outstanding
9026,BG-101,V009,Metro Equipment Co.,INV-109026,2026-04-18,2026-05-30,54220.00,20603.60,33616.40,Partially Paid
9027,BG-103,V007,Global Facility Services,INV-109027,2026-04-27,2026-02-16,90651.00,90651.00,0.00,Paid
9028,BG-106,V014,TechSource Partners,INV-109028,2025-11-03,2026-07-05,12663.00,12663.00,0.00,Paid
9029,BG-101,V003,CoreTech Solutions,INV-109029,2026-02-25,2025-10-08,78820.00,0.00,78820.00,Outstanding
9030,BG-103,V007,Global Facility Services,INV-109030,2025-11-02,2025-10-13,42562.00,42562.00,0.00,Paid
9031,BG-107,V018,BrightPath Analytics,INV-109031,2026-01-14,2026-01-12,68674.00,68674.00,0.00,Paid
9032,BG-107,V018,BrightPath Analytics,INV-109032,2026-07-13,2025-10-19,1287.00,0.00,1287.00,Outstanding
9033,BG-106,V008,Horizon IT Services,INV-109033,2025-10-24,2026-08-06,58101.00,0.00,58101.00,Outstanding
9034,BG-103,V007,Global Facility Services,INV-109034,2026-08-09,2026-07-02,24341.00,24341.00,0.00,Paid
9035,BG-105,V006,Falcon Engineering,INV-109035,2026-05-02,2026-08-20,15098.00,0.00,15098.00,Outstanding
9036,BG-103,V007,Global Facility Services,INV-109036,2026-02-10,2025-12-14,51807.00,15542.10,36264.90,Partially Paid
9037,BG-107,V018,BrightPath Analytics,INV-109037,2025-12-19,2026-01-08,77617.00,77617.00,0.00,Paid
9038,BG-104,V019,Cedar Supply Group,INV-109038,2026-01-26,2025-11-07,93781.00,65646.70,28134.30,Partially Paid
9039,BG-101,V009,Metro Equipment Co.,INV-109039,2025-10-09,2026-04-01,3352.00,1508.40,1843.60,Partially Paid
9040,BG-105,V020,IronWorks Engineering,INV-109040,2026-07-07,2025-12-23,44527.00,13358.10,31168.90,Partially Paid
9041,BG-105,V013,Summit Components,INV-109041,2025-11-19,2026-06-16,44578.00,0.00,44578.00,Outstanding
9042,BG-104,V005,East Coast Packaging,INV-109042,2026-03-05,2026-06-11,55894.00,0.00,55894.00,Outstanding
9043,BG-103,V015,United Maintenance,INV-109043,2025-11-21,2026-02-06,79970.00,79970.00,0.00,Paid
9044,BG-107,V018,BrightPath Analytics,INV-109044,2026-07-13,2025-09-26,68179.00,34771.29,33407.71,Partially Paid
9045,BG-101,V001,Apex Industrial Supplies,INV-109045,2026-06-03,2026-09-13,48238.00,0.00,48238.00,Outstanding
9046,BG-104,V011,Prime Materials Inc.,INV-109046,2025-10-24,2026-09-05,19041.00,7425.99,11615.01,Partially Paid
9047,BG-104,V019,Cedar Supply Group,INV-109047,2025-09-05,2025-10-20,69360.00,69360.00,0.00,Paid
9048,BG-102,V012,Rapid Transport Group,INV-109048,2026-07-15,2026-01-14,64438.00,32219.00,32219.00,Partially Paid
9049,BG-104,V011,Prime Materials Inc.,INV-109049,2026-03-31,2026-06-20,24879.00,24879.00,0.00,Paid
9050,BG-103,V007,Global Facility Services,INV-109050,2026-01-09,2026-04-21,88116.00,60800.04,27315.96,Partially Paid
9051,BG-101,V003,CoreTech Solutions,INV-109051,2026-01-16,2025-10-05,1530.00,474.30,1055.70,Partially Paid
9052,BG-103,V007,Global Facility Services,INV-109052,2026-07-23,2026-06-16,15224.00,15224.00,0.00,Paid
9053,BG-104,V005,East Coast Packaging,INV-109053,2025-09-09,2026-08-23,77307.00,77307.00,0.00,Paid
9054,BG-102,V017,Westfield Distribution,INV-109054,2026-01-29,2026-06-23,81648.00,59603.04,22044.96,Partially Paid
9055,BG-105,V006,Falcon Engineering,INV-109055,2025-08-23,2025-12-27,73624.00,0.00,73624.00,Outstanding
9056,BG-106,V014,TechSource Partners,INV-109056,2026-05-05,2026-06-23,52996.00,0.00,52996.00,Outstanding
9057,BG-102,V017,Westfield Distribution,INV-109057,2026-03-20,2026-09-04,16410.00,0.00,16410.00,Outstanding
9058,BG-106,V014,TechSource Partners,INV-109058,2026-02-07,2026-03-19,44462.00,0.00,44462.00,Outstanding
9059,BG-102,V002,BlueLine Logistics,INV-109059,2026-07-31,2026-07-05,16900.00,16900.00,0.00,Paid
9060,BG-102,V002,BlueLine Logistics,INV-109060,2025-09-01,2025-12-29,50019.00,37514.25,12504.75,Partially Paid
9061,BG-101,V016,Vertex Manufacturing,INV-109061,2025-08-31,2026-03-28,53250.00,53250.00,0.00,Paid
9062,BG-107,V018,BrightPath Analytics,INV-109062,2025-08-20,2026-08-05,82026.00,52496.64,29529.36,Partially Paid
9063,BG-105,V013,Summit Components,INV-109063,2025-09-15,2026-02-13,20501.00,20501.00,0.00,Paid
9064,BG-103,V004,Delta Office Systems,INV-109064,2025-11-23,2026-09-05,35616.00,23862.72,11753.28,Partially Paid
9065,BG-107,V018,BrightPath Analytics,INV-109065,2026-02-19,2026-02-08,66716.00,66716.00,0.00,Paid
9066,BG-101,V003,CoreTech Solutions,INV-109066,2026-01-05,2025-12-11,81968.00,62295.68,19672.32,Partially Paid
9067,BG-103,V015,United Maintenance,INV-109067,2025-11-20,2025-12-08,15147.00,11208.78,3938.22,Partially Paid
9068,BG-103,V004,Delta Office Systems,INV-109068,2026-02-09,2026-07-23,30658.00,16248.74,14409.26,Partially Paid
9069,BG-102,V002,BlueLine Logistics,INV-109069,2026-05-14,2026-07-07,65033.00,44872.77,20160.23,Partially Paid
9070,BG-103,V004,Delta Office Systems,INV-109070,2026-03-11,2026-03-24,43658.00,43658.00,0.00,Paid
9071,BG-105,V013,Summit Components,INV-109071,2026-04-02,2025-12-20,73557.00,55903.32,17653.68,Partially Paid
9072,BG-101,V016,Vertex Manufacturing,INV-109072,2026-07-26,2026-01-28,10879.00,0.00,10879.00,Outstanding
9073,BG-102,V002,BlueLine Logistics,INV-109073,2026-06-11,2025-11-01,33597.00,33597.00,0.00,Paid
9074,BG-104,V019,Cedar Supply Group,INV-109074,2026-05-11,2026-02-05,61031.00,0.00,61031.00,Outstanding
9075,BG-102,V012,Rapid Transport Group,INV-109075,2025-11-12,2026-07-19,48820.00,22945.40,25874.60,Partially Paid
9076,BG-102,V017,Westfield Distribution,INV-109076,2026-07-04,2025-11-18,68107.00,68107.00,0.00,Paid
